elo,name,date,year,color,id,Master_id
1474.1843668014599,West Ham,2022-08-31T18:45:00Z,2022-23,#7A263A,19.0,25.0
1664.5197940692372,Spurs,2022-08-31T18:45:00Z,2022-23,#132257,18.0,22.0
1756.8131184175004,Liverpool,2022-08-31T19:00:00Z,2022-23,#C8102E,12.0,13.0
1578.5211467273125,Newcastle,2022-08-31T19:00:00Z,2022-23,#241F20,15.0,17.0
1461.770694259533,Leicester,2022-09-01T19:00:00Z,2022-23,#003090,10.0,12.0
1563.8446155112968,Man Utd,2022-09-01T19:00:00Z,2022-23,#DA291C,14.0,16.0
1449.334556135828,Everton,2022-09-03T11:30:00Z,2022-23,#003399,8.0,8.0
1738.4575736534844,Liverpool,2022-09-03T11:30:00Z,2022-23,#C8102E,12.0,13.0
1510.2193368518415,Brentford,2022-09-03T14:00:00Z,2022-23,#E30613,4.0,3.0
1479.6398708721524,Leeds,2022-09-03T14:00:00Z,2022-23,#FFCD00,11.0,11.0
1594.7342718769828,Chelsea,2022-09-03T14:00:00Z,2022-23,#034694,6.0,6.0
1456.368506666745,West Ham,2022-09-03T14:00:00Z,2022-23,#7A263A,19.0,25.0
1574.7175328609699,Newcastle,2022-09-03T14:00:00Z,2022-23,#241F20,15.0,17.0
1529.0506974687778,Crystal Palace,2022-09-03T14:00:00Z,2022-23,#1B458F,7.0,7.0
1447.0631222542047,Nott'm Forest,2022-09-03T14:00:00Z,2022-23,#DD0000,16.0,19.0
1424.1386973289063,Bournemouth,2022-09-03T14:00:00Z,2022-23,#DA291C,3.0,2.0
1675.3083165213009,Spurs,2022-09-03T14:00:00Z,2022-23,#132257,18.0,22.0
1429.550776511699,Fulham,2022-09-03T14:00:00Z,2022-23,#CC0000,9.0,9.0
1440.3178861644114,Wolves,2022-09-03T14:00:00Z,2022-23,#FDB913,20.0,26.0
1413.0315774405396,Southampton,2022-09-03T14:00:00Z,2022-23,#D71920,17.0,21.0
1404.240511064808,Aston Villa,2022-09-03T16:30:00Z,2022-23,#670E36,2.0,1.0
1787.2553623015422,Man City,2022-09-03T16:30:00Z,2022-23,#6CABDD,13.0,15.0
1576.122396555879,Brighton,2022-09-04T13:00:00Z,2022-23,#0057B8,5.0,4.0
1443.5142147736608,Leicester,2022-09-04T13:00:00Z,2022-23,#003090,10.0,12.0
1596.3814048106706,Man Utd,2022-09-04T15:30:00Z,2022-23,#DA291C,14.0,16.0
1639.4080665958456,Arsenal,2022-09-04T15:30:00Z,2022-23,#EF0107,1.0,0.0
1429.8729441781172,Aston Villa,2022-09-16T19:00:00Z,2022-23,#670E36,2.0,1.0
1387.3991443272305,Southampton,2022-09-16T19:00:00Z,2022-23,#D71920,17.0,21.0
1420.8040737587598,Nott'm Forest,2022-09-16T19:00:00Z,2022-23,#DD0000,16.0,19.0
1455.809825007144,Fulham,2022-09-16T19:00:00Z,2022-23,#CC0000,9.0,9.0
1434.3426709620578,Wolves,2022-09-17T11:30:00Z,2022-23,#FDB913,20.0,26.0
1793.2305775038958,Man City,2022-09-17T11:30:00Z,2022-23,#6CABDD,13.0,15.0
1564.513547273679,Newcastle,2022-09-17T14:00:00Z,2022-23,#241F20,15.0,17.0
1434.3426829161972,Bournemouth,2022-09-17T14:00:00Z,2022-23,#DA291C,3.0,2.0
1685.7306493446604,Spurs,2022-09-17T16:30:00Z,2022-23,#132257,18.0,22.0
1433.0918819503013,Leicester,2022-09-17T16:30:00Z,2022-23,#003090,10.0,12.0
1494.1092311500724,Brentford,2022-09-18T11:00:00Z,2022-23,#E30613,4.0,3.0
1655.5181722976147,Arsenal,2022-09-18T11:00:00Z,2022-23,#EF0107,1.0,0.0
1474.840620423075,Everton,2022-09-18T13:15:00Z,2022-23,#003399,8.0,8.0
1430.862442379498,West Ham,2022-09-18T13:15:00Z,2022-23,#7A263A,19.0,25.0
1682.6866716229638,Arsenal,2022-10-01T11:30:00Z,2022-23,#EF0107,1.0,0.0
1658.5621500193113,Spurs,2022-10-01T11:30:00Z,2022-23,#132257,18.0,22.0
1438.601307954617,Bournemouth,2022-10-01T14:00:00Z,2022-23,#DA291C,3.0,2.0
1489.8506061116527,Brentford,2022-10-01T14:00:00Z,2022-23,#E30613,4.0,3.0
1508.7214965901592,Crystal Palace,2022-10-01T14:00:00Z,2022-23,#1B458F,7.0,7.0
1615.0634727556014,Chelsea,2022-10-01T14:00:00Z,2022-23,#034694,6.0,6.0
1438.386071021585,Fulham,2022-10-01T14:00:00Z,2022-23,#CC0000,9.0,9.0
1581.937301259238,Newcastle,2022-10-01T14:00:00Z,2022-23,#241F20,15.0,17.0
1727.55844533891,Liverpool,2022-10-01T14:00:00Z,2022-23,#C8102E,12.0,13.0
1587.0215248704535,Brighton,2022-10-01T14:00:00Z,2022-23,#0057B8,5.0,4.0
1368.5615000779644,Southampton,2022-10-01T14:00:00Z,2022-23,#D71920,17.0,21.0
1493.6782646723411,Everton,2022-10-01T14:00:00Z,2022-23,#003399,8.0,8.0
1456.112856580872,West Ham,2022-10-01T16:30:00Z,2022-23,#7A263A,19.0,25.0
1409.0922567606838,Wolves,2022-10-01T16:30:00Z,2022-23,#FDB913,20.0,26.0
1805.4095445260027,Man City,2022-10-02T13:00:00Z,2022-23,#6CABDD,13.0,15.0
1584.2024377885637,Man Utd,2022-10-02T13:00:00Z,2022-23,#DA291C,14.0,16.0
1476.0831449511834,Leeds,2022-10-02T15:30:00Z,2022-23,#FFCD00,11.0,11.0
1433.4296700990863,Aston Villa,2022-10-02T15:30:00Z,2022-23,#670E36,2.0,1.0
1457.2080715461148,Leicester,2022-10-03T19:00:00Z,2022-23,#003090,10.0,12.0
1396.6878841629464,Nott'm Forest,2022-10-03T19:00:00Z,2022-23,#DD0000,16.0,19.0
1464.938893690895,Bournemouth,2022-10-08T14:00:00Z,2022-23,#DA291C,3.0,2.0
1430.8704858098367,Leicester,2022-10-08T14:00:00Z,2022-23,#003090,10.0,12.0
1626.7652242894521,Chelsea,2022-10-08T14:00:00Z,2022-23,#034694,6.0,6.0
1397.390505226833,Wolves,2022-10-08T14:00:00Z,2022-23,#FDB913,20.0,26.0
1809.1512492549778,Man City,2022-10-08T14:00:00Z,2022-23,#6CABDD,13.0,15.0
1364.8197953489894,Southampton,2022-10-08T14:00:00Z,2022-23,#D71920,17.0,21.0
1600.462053802844,Newcastle,2022-10-08T14:00:00Z,2022-23,#241F20,15.0,17.0
1471.3258535680468,Brentford,2022-10-08T14:00:00Z,2022-23,#E30613,4.0,3.0
1567.0977461818989,Brighton,2022-10-08T16:30:00Z,2022-23,#0057B8,5.0,4.0
1678.485928707866,Spurs,2022-10-08T16:30:00Z,2022-23,#132257,18.0,22.0
1531.379862553053,Crystal Palace,2022-10-09T13:00:00Z,2022-23,#1B458F,7.0,7.0
1453.4247789882895,Leeds,2022-10-09T13:00:00Z,2022-23,#FFCD00,11.0,11.0
1479.8384175165716,West Ham,2022-10-09T13:00:00Z,2022-23,#7A263A,19.0,25.0
1414.6605100858853,Fulham,2022-10-09T13:00:00Z,2022-23,#CC0000,9.0,9.0
1710.897622148074,Arsenal,2022-10-09T15:30:00Z,2022-23,#EF0107,1.0,0.0
1699.3474948137996,Liverpool,2022-10-09T15:30:00Z,2022-23,#C8102E,12.0,13.0
1475.048500677485,Everton,2022-10-09T18:00:00Z,2022-23,#003399,8.0,8.0
1602.8322017834198,Man Utd,2022-10-09T18:00:00Z,2022-23,#DA291C,14.0,16.0
1399.3218566151497,Nott'm Forest,2022-10-10T19:00:00Z,2022-23,#DD0000,16.0,19.0
1430.795697646883,Aston Villa,2022-10-10T19:00:00Z,2022-23,#670E36,2.0,1.0
1503.0477959926372,Brentford,2022-10-14T19:00:00Z,2022-23,#E30613,4.0,3.0
1535.3758037573084,Brighton,2022-10-14T19:00:00Z,2022-23,#0057B8,5.0,4.0
1437.9074982795426,Leicester,2022-10-15T11:30:00Z,2022-23,#003090,10.0,12.0
1524.3428500833472,Crystal Palace,2022-10-15T11:30:00Z,2022-23,#1B458F,7.0,7.0
1418.253285818052,Fulham,2022-10-15T14:00:00Z,2022-23,#CC0000,9.0,9.0
1461.3461179587282,Bournemouth,2022-10-15T14:00:00Z,2022-23,#DA291C,3.0,2.0
1422.5294756990163,Wolves,2022-10-15T14:00:00Z,2022-23,#FDB913,20.0,26.0
1374.1828861429665,Nott'm Forest,2022-10-15T14:00:00Z,2022-23,#DD0000,16.0,19.0
1690.3189201870582,Spurs,2022-10-15T16:30:00Z,2022-23,#132257,18.0,22.0
1463.2155091982927,Everton,2022-10-15T16:30:00Z,2022-23,#003399,8.0,8.0
1418.5700215971099,Aston Villa,2022-10-16T13:00:00Z,2022-23,#670E36,2.0,1.0
1638.9909003392252,Chelsea,2022-10-16T13:00:00Z,2022-23,#034694,6.0,6.0
1444.1695047581359,Leeds,2022-10-16T13:00:00Z,2022-23,#FFCD00,11.0,11.0
1720.1528963782278,Arsenal,2022-10-16T13:00:00Z,2022-23,#EF0107,1.0,0.0
1602.6616585724505,Man Utd,2022-10-16T13:00:00Z,2022-23,#DA291C,14.0,16.0
1600.6325970138132,Newcastle,2022-10-16T13:00:00Z,2022-23,#241F20,15.0,17.0
1372.8063982954766,Southampton,2022-10-16T13:00:00Z,2022-23,#D71920,17.0,21.0
1471.8518145700843,West Ham,2022-10-16T13:00:00Z,2022-23,#7A263A,19.0,25.0
1731.9955559484551,Liverpool,2022-10-16T15:30:00Z,2022-23,#C8102E,12.0,13.0
1776.5031881203222,Man City,2022-10-16T15:30:00Z,2022-23,#6CABDD,13.0,15.0
1524.543341027136,Brighton,2022-10-18T18:30:00Z,2022-23,#0057B8,5.0,4.0
1385.015348873139,Nott'm Forest,2022-10-18T18:30:00Z,2022-23,#DD0000,16.0,19.0
1542.2195333065267,Crystal Palace,2022-10-18T19:15:00Z,2022-23,#1B458F,7.0,7.0
1404.6527924758368,Wolves,2022-10-18T19:15:00Z,2022-23,#FDB913,20.0,26.0
1430.1095967758818,Bournemouth,2022-10-19T18:30:00Z,2022-23,#DA291C,3.0,2.0
1404.042919478323,Southampton,2022-10-19T18:30:00Z,2022-23,#D71920,17.0,21.0
1512.3592830610717,Brentford,2022-10-19T18:30:00Z,2022-23,#E30613,4.0,3.0
1629.6794132707907,Chelsea,2022-10-19T18:30:00Z,2022-23,#034694,6.0,6.0
1741.1354323455844,Liverpool,2022-10-19T18:30:00Z,2022-23,#C8102E,12.0,13.0
1462.7119381729551,West Ham,2022-10-19T18:30:00Z,2022-23,#7A263A,19.0,25.0
1616.2299064846345,Newcastle,2022-10-19T18:30:00Z,2022-23,#241F20,15.0,17.0
1447.6181997274714,Everton,2022-10-19T18:30:00Z,2022-23,#003399,8.0,8.0
1633.8385956929458,Man Utd,2022-10-19T19:15:00Z,2022-23,#DA291C,14.0,16.0
1659.141983066563,Spurs,2022-10-19T19:15:00Z,2022-23,#132257,18.0,22.0
1443.2760767830907,Fulham,2022-10-20T18:30:00Z,2022-23,#CC0000,9.0,9.0
1393.5472306320712,Aston Villa,2022-10-20T18:30:00Z,2022-23,#670E36,2.0,1.0
1463.3580370818122,Leicester,2022-10-20T19:15:00Z,2022-23,#003090,10.0,12.0
1418.7189659558662,Leeds,2022-10-20T19:15:00Z,2022-23,#FFCD00,11.0,11.0
1429.3126893346582,Nott'm Forest,2022-10-22T11:30:00Z,2022-23,#DD0000,16.0,19.0
1696.838091884065,Liverpool,2022-10-22T11:30:00Z,2022-23,#C8102E,12.0,13.0
1479.261932422701,Everton,2022-10-22T14:00:00Z,2022-23,#003399,8.0,8.0
1510.5758006112972,Crystal Palace,2022-10-22T14:00:00Z,2022-23,#1B458F,7.0,7.0
1786.0002082479605,Man City,2022-10-22T14:00:00Z,2022-23,#6CABDD,13.0,15.0
1515.0463208994977,Brighton,2022-10-22T14:00:00Z,2022-23,#0057B8,5.0,4.0
1629.9786762080723,Chelsea,2022-10-22T16:30:00Z,2022-23,#034694,6.0,6.0
1633.5393327556642,Man Utd,2022-10-22T16:30:00Z,2022-23,#DA291C,14.0,16.0
1426.7780737159424,Aston Villa,2022-10-23T13:00:00Z,2022-23,#670E36,2.0,1.0
1479.1284399772005,Brentford,2022-10-23T13:00:00Z,2022-23,#E30613,4.0,3.0
1395.4830554145276,Leeds,2022-10-23T13:00:00Z,2022-23,#FFCD00,11.0,11.0
1466.5119873244294,Fulham,2022-10-23T13:00:00Z,2022-23,#CC0000,9.0,9.0
1422.069277539282,Southampton,2022-10-23T13:00:00Z,2022-23,#D71920,17.0,21.0
1702.1265383172688,Arsenal,2022-10-23T13:00:00Z,2022-23,#EF0107,1.0,0.0
1383.8372281772747,Wolves,2022-10-23T13:00:00Z,2022-23,#FDB913,20.0,26.0
1484.1736013803743,Leicester,2022-10-23T13:00:00Z,2022-23,#003090,10.0,12.0
1631.0698169837042,Spurs,2022-10-23T15:30:00Z,2022-23,#132257,18.0,22.0
1644.3020725674933,Newcastle,2022-10-23T15:30:00Z,2022-23,#241F20,15.0,17.0
1485.372872573333,West Ham,2022-10-24T19:00:00Z,2022-23,#7A263A,19.0,25.0
1407.4486623755038,Bournemouth,2022-10-24T19:00:00Z,2022-23,#DA291C,3.0,2.0
1476.6917682921162,Leicester,2022-10-29T11:30:00Z,2022-23,#003090,10.0,12.0
1793.4820413362186,Man City,2022-10-29T11:30:00Z,2022-23,#6CABDD,13.0,15.0
1396.632873109567,Bournemouth,2022-10-29T14:00:00Z,2022-23,#DA291C,3.0,2.0
1641.885606249641,Spurs,2022-10-29T14:00:00Z,2022-23,#132257,18.0,22.0
1472.4385967078226,Brentford,2022-10-29T14:00:00Z,2022-23,#E30613,4.0,3.0
1390.5270714466526,Wolves,2022-10-29T14:00:00Z,2022-23,#FDB913,20.0,26.0
1548.0273495150195,Brighton,2022-10-29T14:00:00Z,2022-23,#0057B8,5.0,4.0
1596.9976475925505,Chelsea,2022-10-29T14:00:00Z,2022-23,#034694,6.0,6.0
1529.341519518908,Crystal Palace,2022-10-29T14:00:00Z,2022-23,#1B458F,7.0,7.0
1403.3035586316712,Southampton,2022-10-29T14:00:00Z,2022-23,#D71920,17.0,21.0
1655.4183193776955,Newcastle,2022-10-29T14:00:00Z,2022-23,#241F20,15.0,17.0
1415.66182690574,Aston Villa,2022-10-29T14:00:00Z,2022-23,#670E36,2.0,1.0
1467.4290080109688,Fulham,2022-10-29T16:30:00Z,2022-23,#CC0000,9.0,9.0
1478.3449117361615,Everton,2022-10-29T16:30:00Z,2022-23,#003399,8.0,8.0
1654.3372122957862,Liverpool,2022-10-29T18:45:00Z,2022-23,#C8102E,12.0,13.0
1437.9839350028064,Leeds,2022-10-29T18:45:00Z,2022-23,#FFCD00,11.0,11.0
1710.7342024537054,Arsenal,2022-10-30T14:00:00Z,2022-23,#EF0107,1.0,0.0
1420.7050251982216,Nott'm Forest,2022-10-30T14:00:00Z,2022-23,#DD0000,16.0,19.0
1648.480422207344,Man Utd,2022-10-30T16:15:00Z,2022-23,#DA291C,14.0,16.0
1470.4317831216533,West Ham,2022-10-30T16:15:00Z,2022-23,#7A263A,19.0,25.0
1460.0224571053068,Leeds,2022-11-05T15:00:00Z,2022-23,#FFCD00,11.0,11.0
1374.5943510070667,Bournemouth,2022-11-05T15:00:00Z,2022-23,#DA291C,3.0,2.0
1800.1192390782833,Man City,2022-11-05T15:00:00Z,2022-23,#6CABDD,13.0,15.0
1460.791810268904,Fulham,2022-11-05T15:00:00Z,2022-23,#CC0000,9.0,9.0
1424.4002852868846,Nott'm Forest,2022-11-05T15:00:00Z,2022-23,#DD0000,16.0,19.0
1468.7433366191597,Brentford,2022-11-05T15:00:00Z,2022-23,#E30613,4.0,3.0
1376.142722912681,Wolves,2022-11-05T15:00:00Z,2022-23,#FDB913,20.0,26.0
1562.4116980489912,Brighton,2022-11-05T15:00:00Z,2022-23,#0057B8,5.0,4.0
1453.225959401007,Everton,2022-11-05T17:30:00Z,2022-23,#003399,8.0,8.0
1501.8107206272707,Leicester,2022-11-05T17:30:00Z,2022-23,#003090,10.0,12.0
1579.9013159979845,Chelsea,2022-11-06T12:00:00Z,2022-23,#034694,6.0,6.0
1727.8305340482714,Arsenal,2022-11-06T12:00:00Z,2022-23,#EF0107,1.0,0.0
1455.2880634782255,Aston Villa,2022-11-06T14:00:00Z,2022-23,#670E36,2.0,1.0
1608.8541856348586,Man Utd,2022-11-06T14:00:00Z,2022-23,#DA291C,14.0,16.0
1393.8133970117076,Southampton,2022-11-06T14:00:00Z,2022-23,#D71920,17.0,21.0
1664.9084809976591,Newcastle,2022-11-06T14:00:00Z,2022-23,#241F20,15.0,17.0
1449.630519553821,West Ham,2022-11-06T14:00:00Z,2022-23,#7A263A,19.0,25.0
1550.1427830867403,Crystal Palace,2022-11-06T14:00:00Z,2022-23,#1B458F,7.0,7.0
1617.7811879295186,Spurs,2022-11-06T16:30:00Z,2022-23,#132257,18.0,22.0
1678.4416306159085,Liverpool,2022-11-06T16:30:00Z,2022-23,#C8102E,12.0,13.0
1756.5820393691474,Man City,2022-11-12T12:30:00Z,2022-23,#6CABDD,13.0,15.0
1512.2805363282955,Brentford,2022-11-12T12:30:00Z,2022-23,#E30613,4.0,3.0
1405.1576867936733,Bournemouth,2022-11-12T15:00:00Z,2022-23,#DA291C,3.0,2.0
1422.6626236144004,Everton,2022-11-12T15:00:00Z,2022-23,#003399,8.0,8.0
1686.5754223097895,Liverpool,2022-11-12T15:00:00Z,2022-23,#C8102E,12.0,13.0
1385.6796053178266,Southampton,2022-11-12T15:00:00Z,2022-23,#D71920,17.0,21.0
1458.0727998538187,Nott'm Forest,2022-11-12T15:00:00Z,2022-23,#DD0000,16.0,19.0
1516.4702685198063,Crystal Palace,2022-11-12T15:00:00Z,2022-23,#1B458F,7.0,7.0
1632.150297314681,Spurs,2022-11-12T15:00:00Z,2022-23,#132257,18.0,22.0
1445.6533477201444,Leeds,2022-11-12T15:00:00Z,2022-23,#FFCD00,11.0,11.0
1428.3572090945918,West Ham,2022-11-12T15:00:00Z,2022-23,#7A263A,19.0,25.0
1523.0840310864996,Leicester,2022-11-12T15:00:00Z,2022-23,#003090,10.0,12.0
1683.9109271520886,Newcastle,2022-11-12T17:30:00Z,2022-23,#241F20,15.0,17.0
1560.898869843555,Chelsea,2022-11-12T17:30:00Z,2022-23,#034694,6.0,6.0
1370.3098842987824,Wolves,2022-11-12T19:45:00Z,2022-23,#FDB913,20.0,26.0
1733.6633726621699,Arsenal,2022-11-12T19:45:00Z,2022-23,#EF0107,1.0,0.0
1529.9388484831243,Brighton,2022-11-13T14:00:00Z,2022-23,#0057B8,5.0,4.0
1487.7609130440924,Aston Villa,2022-11-13T14:00:00Z,2022-23,#670E36,2.0,1.0
1445.8444430371865,Fulham,2022-11-13T16:30:00Z,2022-23,#CC0000,9.0,9.0
1623.8015528665762,Man Utd,2022-11-13T16:30:00Z,2022-23,#DA291C,14.0,16.0
1520.579169763607,Brentford,2022-12-26T12:30:00Z,2022-23,#E30613,4.0,3.0
1623.8516638793694,Spurs,2022-12-26T12:30:00Z,2022-23,#132257,18.0,22.0
1486.4571920554029,Crystal Palace,2022-12-26T15:00:00Z,2022-23,#1B458F,7.0,7.0
1475.8575195015899,Fulham,2022-12-26T15:00:00Z,2022-23,#CC0000,9.0,9.0
1393.9237957269575,Everton,2022-12-26T15:00:00Z,2022-23,#003399,8.0,8.0
1399.0487121862254,Wolves,2022-12-26T15:00:00Z,2022-23,#FDB913,20.0,26.0
1508.8950914648342,Leicester,2022-12-26T15:00:00Z,2022-23,#003090,10.0,12.0
1698.099866773754,Newcastle,2022-12-26T15:00:00Z,2022-23,#241F20,15.0,17.0
1370.5018230403257,Southampton,2022-12-26T15:00:00Z,2022-23,#D71920,17.0,21.0
1545.1166307606252,Brighton,2022-12-26T15:00:00Z,2022-23,#0057B8,5.0,4.0
1475.6858671357445,Aston Villa,2022-12-26T17:30:00Z,2022-23,#670E36,2.0,1.0
1698.6504682181373,Liverpool,2022-12-26T17:30:00Z,2022-23,#C8102E,12.0,13.0
1741.0186620261147,Arsenal,2022-12-26T20:00:00Z,2022-23,#EF0107,1.0,0.0
1421.001919730647,West Ham,2022-12-26T20:00:00Z,2022-23,#7A263A,19.0,25.0
1575.3871953254068,Chelsea,2022-12-27T17:30:00Z,2022-23,#034694,6.0,6.0
1390.6693613118216,Bournemouth,2022-12-27T17:30:00Z,2022-23,#DA291C,3.0,2.0
1637.705493614176,Man Utd,2022-12-27T20:00:00Z,2022-23,#DA291C,14.0,16.0
1444.1688591062189,Nott'm Forest,2022-12-27T20:00:00Z,2022-23,#DD0000,16.0,19.0
1438.4987884555521,Leeds,2022-12-28T20:00:00Z,2022-23,#FFCD00,11.0,11.0
1763.7365986337397,Man City,2022-12-28T20:00:00Z,2022-23,#6CABDD,13.0,15.0
1402.9771279596669,West Ham,2022-12-30T19:45:00Z,2022-23,#7A263A,19.0,25.0
1538.6039615345871,Brentford,2022-12-30T19:45:00Z,2022-23,#E30613,4.0,3.0
1711.2095534793598,Liverpool,2022-12-30T20:00:00Z,2022-23,#C8102E,12.0,13.0
1496.3360062036118,Leicester,2022-12-30T20:00:00Z,2022-23,#003090,10.0,12.0
1388.9485346123217,Wolves,2022-12-31T12:30:00Z,2022-23,#FDB913,20.0,26.0
1647.8056711880797,Man Utd,2022-12-31T12:30:00Z,2022-23,#DA291C,14.0,16.0
1372.3923676528207,Bournemouth,2022-12-31T15:00:00Z,2022-23,#DA291C,3.0,2.0
1504.7341857144038,Crystal Palace,2022-12-31T15:00:00Z,2022-23,#1B458F,7.0,7.0
1493.5006923213066,Fulham,2022-12-31T15:00:00Z,2022-23,#CC0000,9.0,9.0
1352.858650220609,Southampton,2022-12-31T15:00:00Z,2022-23,#D71920,17.0,21.0
1744.0529822111655,Man City,2022-12-31T15:00:00Z,2022-23,#6CABDD,13.0,15.0
1413.6074121495317,Everton,2022-12-31T15:00:00Z,2022-23,#003399,8.0,8.0
1682.263098508315,Newcastle,2022-12-31T15:00:00Z,2022-23,#241F20,15.0,17.0
1454.3355567209912,Leeds,2022-12-31T15:00:00Z,2022-23,#FFCD00,11.0,11.0
1532.8873657194954,Brighton,2022-12-31T17:30:00Z,2022-23,#0057B8,5.0,4.0
1753.2479270672445,Arsenal,2022-12-31T17:30:00Z,2022-23,#EF0107,1.0,0.0
1588.7927933409537,Spurs,2023-01-01T14:00:00Z,2022-23,#132257,18.0,22.0
1510.7447376741602,Aston Villa,2023-01-01T14:00:00Z,2022-23,#670E36,2.0,1.0
1453.1860626643827,Nott'm Forest,2023-01-01T16:30:00Z,2022-23,#DD0000,16.0,19.0
1566.369991767243,Chelsea,2023-01-01T16:30:00Z,2022-23,#034694,6.0,6.0
1575.093858590005,Brentford,2023-01-02T17:30:00Z,2022-23,#E30613,4.0,3.0
1674.7196564239418,Liverpool,2023-01-02T17:30:00Z,2022-23,#C8102E,12.0,13.0
1748.2100621056659,Arsenal,2023-01-03T19:45:00Z,2022-23,#EF0107,1.0,0.0
1687.3009634698935,Newcastle,2023-01-03T19:45:00Z,2022-23,#241F20,15.0,17.0
1396.8682606461198,Everton,2023-01-03T19:45:00Z,2022-23,#003399,8.0,8.0
1549.6265172229073,Brighton,2023-01-03T19:45:00Z,2022-23,#0057B8,5.0,4.0
1471.1319934987298,Leicester,2023-01-03T19:45:00Z,2022-23,#003090,10.0,12.0
1518.7047050261885,Fulham,2023-01-03T19:45:00Z,2022-23,#CC0000,9.0,9.0
1656.3072293695207,Man Utd,2023-01-03T20:00:00Z,2022-23,#DA291C,14.0,16.0
1363.8908094713797,Bournemouth,2023-01-03T20:00:00Z,2022-23,#DA291C,3.0,2.0
1334.88360493544,Southampton,2023-01-04T19:30:00Z,2022-23,#D71920,17.0,21.0
1471.1611079495517,Nott'm Forest,2023-01-04T19:30:00Z,2022-23,#DD0000,16.0,19.0
1450.6667047715036,Leeds,2023-01-04T19:45:00Z,2022-23,#FFCD00,11.0,11.0
1406.6459799091544,West Ham,2023-01-04T19:45:00Z,2022-23,#7A263A,19.0,25.0
1502.322987524385,Aston Villa,2023-01-04T20:00:00Z,2022-23,#670E36,2.0,1.0
1397.3702847620968,Wolves,2023-01-04T20:00:00Z,2022-23,#FDB913,20.0,26.0
1485.6673716073635,Crystal Palace,2023-01-04T20:00:00Z,2022-23,#1B458F,7.0,7.0
1607.859607447994,Spurs,2023-01-04T20:00:00Z,2022-23,#132257,18.0,22.0
1553.1461222451483,Chelsea,2023-01-05T20:00:00Z,2022-23,#034694,6.0,6.0
1757.2768517332602,Man City,2023-01-05T20:00:00Z,2022-23,#6CABDD,13.0,15.0
1523.6685061491153,Fulham,2023-01-12T20:00:00Z,2022-23,#CC0000,9.0,9.0
1536.2021779394343,Chelsea,2023-01-12T20:00:00Z,2022-23,#034694,6.0,6.0
1523.6331674831947,Aston Villa,2023-01-13T20:00:00Z,2022-23,#670E36,2.0,1.0
1429.356524812694,Leeds,2023-01-13T20:00:00Z,2022-23,#FFCD00,11.0,11.0
1688.3747238614174,Man Utd,2023-01-14T12:30:00Z,2022-23,#DA291C,14.0,16.0
1725.2093572413635,Man City,2023-01-14T12:30:00Z,2022-23,#6CABDD,13.0,15.0
1583.257902964388,Brighton,2023-01-14T15:00:00Z,2022-23,#0057B8,5.0,4.0
1641.0882706824611,Liverpool,2023-01-14T15:00:00Z,2022-23,#C8102E,12.0,13.0
1367.4548317449858,Everton,2023-01-14T15:00:00Z,2022-23,#003399,8.0,8.0
1364.297033836574,Southampton,2023-01-14T15:00:00Z,2022-23,#D71920,17.0,21.0
1496.1590129964175,Nott'm Forest,2023-01-14T15:00:00Z,2022-23,#DD0000,16.0,19.0
1446.134088451864,Leicester,2023-01-14T15:00:00Z,2022-23,#003090,10.0,12.0
1423.0375661499966,Wolves,2023-01-14T15:00:00Z,2022-23,#FDB913,20.0,26.0
1380.9786985212547,West Ham,2023-01-14T15:00:00Z,2022-23,#7A263A,19.0,25.0
1586.5278339420702,Brentford,2023-01-14T17:30:00Z,2022-23,#E30613,4.0,3.0
1352.4568341193146,Bournemouth,2023-01-14T17:30:00Z,2022-23,#DA291C,3.0,2.0
1557.5913340964933,Chelsea,2023-01-15T14:00:00Z,2022-23,#034694,6.0,6.0
1464.2782154503045,Crystal Palace,2023-01-15T14:00:00Z,2022-23,#1B458F,7.0,7.0
1701.3263535804135,Newcastle,2023-01-15T14:00:00Z,2022-23,#241F20,15.0,17.0
1509.6431160385953,Fulham,2023-01-15T14:00:00Z,2022-23,#CC0000,9.0,9.0
1592.4429350932787,Spurs,2023-01-15T16:30:00Z,2022-23,#132257,18.0,22.0
1763.6267344603812,Arsenal,2023-01-15T16:30:00Z,2022-23,#EF0107,1.0,0.0
1497.0454104417554,Crystal Palace,2023-01-18T20:00:00Z,2022-23,#1B458F,7.0,7.0
1644.9291905351288,Man Utd,2023-01-18T20:00:00Z,2022-23,#DA291C,14.0,16.0
1772.142619810984,Man City,2023-01-19T20:00:00Z,2022-23,#6CABDD,13.0,15.0
1592.9938393702703,Spurs,2023-01-19T20:00:00Z,2022-23,#132257,18.0,22.0
1635.1932385006842,Liverpool,2023-01-21T12:30:00Z,2022-23,#C8102E,12.0,13.0
1563.4863662782702,Chelsea,2023-01-21T12:30:00Z,2022-23,#034694,6.0,6.0
1362.2451339343963,Bournemouth,2023-01-21T15:00:00Z,2022-23,#DA291C,3.0,2.0
1486.3707131813358,Nott'm Forest,2023-01-21T15:00:00Z,2022-23,#DD0000,16.0,19.0
1455.5186556460496,Leicester,2023-01-21T15:00:00Z,2022-23,#003090,10.0,12.0
1573.8733357702024,Brighton,2023-01-21T15:00:00Z,2022-23,#0057B8,5.0,4.0
1350.0207236457202,Southampton,2023-01-21T15:00:00Z,2022-23,#D71920,17.0,21.0
